Time,Entry Location,Entry,Enabled,Category,Profile,Description,Signer,Company,Image Path,Version,Launch String,MD5,SHA-1,PESHA-1,PESHA-256,SHA-256,IMP
6/19/2019 6:18 AM,"HKLM\System\CurrentControlSet\Services","WinMad",enabled,"Drivers",System-wide,"WinMad Service: Kernel WinMad","(Verified) Microsoft Windows","Mellanox","c:\windows\system32\drivers\winmad.sys",5.50.14695.0,"\SystemRoot\System32\drivers\winmad.sys",0816C30E3395E667EFFFB92B4EA66A05,44AFE39C84AA11372CF5628AD91C97F88876A743,D9A497CFDDE1E11FFC4286C3719D57928E251F00,578A1F3F47B05ACA0F9728AA616FF0D2B478BE4BB162A72DBFBA067F031FB4F5,F6A9E7026AA60A6627680F232AE785EA9CF55FE970708E6E49151F601CC42FEE,4876A17CE905AD3ECB098292231CE0C5
11/29/1905 2:57 AM,"HKLM\System\CurrentControlSet\Services","WinNat",enabled,"Drivers",System-wide,"Windows NAT Driver: This service provides network address translation functionality","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\drivers\winnat.sys",10.0.19041.3636,"system32\drivers\winnat.sys",7D48D82B202D97F438E546081A9BB916,46369F4EAB12B44BF69837A9F18A4BC0AB0FDD12,60038AC493712AA6DF57762C65464D2339280078,23662BF56507C99DE51CF6F753B816C7C5D967212F0B70644C22821522F48CA1,6552D2B1D964981A0502E1B3730921FCFB1C6A7608464EC2A37592CC92C09D72,257E05A65FB2162E0D8849F4C5C05685
10/18/1906 3:00 PM,"HKLM\System\CurrentControlSet\Services","WINUSB",enabled,"Drivers",System-wide,"WinUsb Driver: Generic driver for USB devices","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\drivers\winusb.sys",10.0.19041.1,"\SystemRoot\System32\drivers\WinUSB.SYS",91D3DC62C6EDDB6554CE14C0E0B4290F,BB4ECC735BA9C658B6B9587934D9774052D3529C,04BD769619155A6FB9214747996BB5FE76D53C51,C9FEACE9F7AAC1B76E62C5D0D21098DF1D1E7282CCC56FED34F63966AD6F2084,6F8F89B350FC6BC0D23A50C593F02514854AB7D6CD234D8C8AD4B5DDDD586BA0,58DD77DB816CC2E2FC61EAFFFC6A716F
6/19/2019 6:18 AM,"HKLM\System\CurrentControlSet\Services","WinVerbs",enabled,"Drivers",System-wide,"WinVerbs Service: Kernel WinVerbs","(Verified) Microsoft Windows","Mellanox","c:\windows\system32\drivers\winverbs.sys",5.50.14695.0,"\SystemRoot\System32\drivers\winverbs.sys",F4C4FD42F8DD657157823DB617CC3A3D,4A764EBD55EC250B2BFE0733C010211229A7E28B,2BD44BD44E2AD1734F64485B1BACDB2476477102,9EA3C67F677FF39C4AEA9C02CBECFE654702BF54116839F7DA578F77AD57FD4F,D2A5ED039ED83010E0BB4BB1A69F9D142D42BE2C75E56CFCF3F157A735CB688E,7E29FBCDF9190F27D6B72341A032F91D
8/19/2009 6:20 AM,"HKLM\System\CurrentControlSet\Services","WmiAcpi",enabled,"Drivers",System-wide,"Microsoft Windows Management Interface for ACPI: Windows Management Interface for ACPI","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\drivers\wmiacpi.sys",10.0.19041.1,"\SystemRoot\System32\drivers\wmiacpi.sys",E4F25E6E790747073A09F9F8C997889C,11FB3FE9B395B0BE10E60E15EBCB403A71713C94,0051502AAD03CA32BFD1B15C087CA0BA0A975584,0E1D22F1BE5A315FAA960CA20EE498EB9B3104F782ED623C2FBB74A1CEF13407,98455DD24AE076A2413EA599F83E0894F608C335F3FF2F3624A17E8EAF3B3C42,396DBBC285959E06B52C57ADEB9B60F0
2/8/1954 5:28 AM,"HKLM\System\CurrentControlSet\Services","Wof",enabled,"Drivers",System-wide,"Windows Overlay File System Filter Driver: Windows Overlay Filter","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\drivers\wof.sys",10.0.19041.3636,"Wof",1308215B07912A3C663B342C65F6E70D,AF491C047A5DB66272693F7E2CB451AC5F1BB1E4,7ACA34D54DF74477AAE69A5E5AFE95428D6967DE,3E688C3DDFB6BA1E44FF1269F508C0D7C3A91E8EB04A7DBE6E6B4B703A8F4720,9775D2FBA0917267935B61FCBDBB9436A6148E1151237D05CB47E8E9C5880BF8,749C4A4E8DA48B5E9CE1140BF99221B3
7/22/1976 4:17 AM,"HKLM\System\CurrentControlSet\Services","WpdUpFltr",enabled,"Drivers",System-wide,"WPD Upper Class Filter Driver: WPD Upper Class Filter Driver","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\drivers\wpdupfltr.sys",10.0.19041.1,"System32\drivers\WpdUpFltr.sys",024924C9E79F51560B9133EEAB866BBF,3445834E133A4BC386A15FF42DD4566BDA3AD10A,A1DA94C0613F554DFBC0941EC38DD556063B71A0,C9CF7E0EC8354ACD03A2D6A9AE908A471D61275EAFE988D46B2B7EB7FA369998,F4D464BC02C7B96EF72AA9229A99A1AD32F56390F97972C33525EF0D85304261,A99CD6DECF8C88E2ABA16D806DF2AE5D
1/15/1946 5:37 PM,"HKLM\System\CurrentControlSet\Services","ws2ifsl",enabled,"Drivers",System-wide,"Windows Socket 2.0 Non-IFS Service Provider Support Environment: Winsock IFS Driver","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\drivers\ws2ifsl.sys",10.0.19041.1,"\SystemRoot\system32\drivers\ws2ifsl.sys",2B98DFC181823C8D8AA39C4CC577DE3E,0138AD70FCD85554070C8BD773666C577ACD1BB6,049F1026A0D2D15C4426A47AA9D593AE619DCAC2,807F454A06E0907DE84C8AC4BA7E8AA6907263C46542FD29EDC91FBA06E036B8,DAFF7CE8868299AF5EFA844C2E1F84B7EE7E498B1AFF16965CE41C2E75B2F4E4,2D94582F94BE97B92A921EF62D65BDD5
6/4/1970 2:27 PM,"HKLM\System\CurrentControlSet\Services","WudfPf",enabled,"Drivers",System-wide,"User Mode Driver Frameworks Platform Driver: A kernel mode driver that uses message-based interprocess communication mechanism to communicate with the driver manager and secure host process to facilitate secure companions","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\drivers\wudfpf.sys",10.0.19041.3758,"system32\drivers\WudfPf.sys",1D79CEE7866804302175ED4D748C6D06,CD14BF5A217B87578959BC3713225EDE4AFB4EBF,30F193D9B335B57E31CF057A8E26B55AB9FC7588,3E7139B846C570E18A20FB2B4ECC56D7730C36CBC6B7FE3094B3CC58E5EAEA87,4DB41484B8BC9330952306E62BC2B2D0EE9745439A803C8422830EB78036DE8C,369B28C2FA9DFF603C7684CE476B1A15
2/17/1973 1:34 AM,"HKLM\System\CurrentControlSet\Services","WUDFRd",enabled,"Drivers",System-wide,"Windows Driver Foundation - User-mode Driver Framework Reflector: A kernel mode driver that uses message-based interprocess communication mechanism to communicate with the driver manager and host process to facilitate UMDF drivers","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\drivers\wudfrd.sys",10.0.19041.3758,"\SystemRoot\System32\drivers\WUDFRd.sys",914F20430A3D53E289710B30366FA88A,2D188DE62D2441F4E91ED7E86A297710F87F250A,31AF7C599950FFE3C0EE1D22F6B78FABF2277F29,1418A21834B207106DB953981AA00BAEBFEEFDE79D3BD7CCFD27F982FF71E7E2,0C16D2457469E6BBDEBB94C006B080653AAB8035433B47733996D682DFA3543D,75A21565C8563214D5E2D16C3F750044
6/19/2033 1:35 AM,"HKLM\System\CurrentControlSet\Services","xboxgip",enabled,"Drivers",System-wide,"Xbox Game Input Protocol Driver: Xbox Game Input Protocol Driver","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\drivers\xboxgip.sys",10.0.19041.3758,"\SystemRoot\System32\drivers\xboxgip.sys",ED9AB794D457FE67B977405DF88F8BB1,068DD951A05D8961BE0C57EA3368DD162FB9C40A,432CC04AA22CE20CEE4DA4F25C75480C90FC6C68,8FFE04E242427F3E7ED12F846222A7D7FBF4D107BB183C4454B71578E33A3AF9,CA879FD6A96272C5B30194465CA7CA9BCFB3409B992D9AABC352736BE550B58E,01D3CB8AC06F0573ACCF837F5AA4D2CF
7/22/1965 11:21 PM,"HKLM\System\CurrentControlSet\Services","xinputhid",enabled,"Drivers",System-wide,"XINPUT HID Filter Driver: XINPUT filter driver for HID","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\drivers\xinputhid.sys",10.0.19041.3636,"\SystemRoot\System32\drivers\xinputhid.sys",DAC9F607BC64C944A4A54B63DD1207E4,372C366042BC2646466033220EE6EF499AB1E826,99056904FAFEAEAB15C592922D2105F2188077E7,7290F2EF00783BB3CB11D72E954332D5579A0F2251A2A2DB5B87374169639F5E,87700D34A2FF61C00CFC8EF3D71D73A09D1DC115BF7F00E1BC1FF887CE4DB581,5839FF35DEE056009BA8E93F1259A387
12/7/2019 2:17 AM,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Font Drivers,,,"Drivers",System-wide,,,,,,,,,,,,
,"HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Font Drivers","Adobe Type Manager",enabled,"Drivers",System-wide,"",,"","File not found: atmfd.dll",,"atmfd.dll",,,,,,
12/7/2019 2:15 AM,HKLM\System\CurrentControlSet\Control\Terminal Server\Wds\rdpwd\StartupPrograms,,,"Logon",System-wide,,,,,,,,,,,,
3/29/1966 6:05 PM,"HKLM\System\CurrentControlSet\Control\Terminal Server\Wds\rdpwd\StartupPrograms","rdpclip",enabled,"Logon",System-wide,"RDP Clipboard Monitor","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\rdpclip.exe",10.0.19041.3636,"rdpclip",31493F27DF408ACF62F80C9C424DCFD8,DFC6228AA242895432D8E48B80A891CD23EB5091,832D63A164BE3D2E4E5F8F94C182210515C83AF1,74D7C30A405A8CC2B0F1E5907B32D5B520B96FEA62E8309C535B1AE26DE3AE3C,E5ED039E503E25A2A37CA27884758F6E68A545E6FAE2500FE5B849DF0532F3C6,1429EA59BC2104D033204238AE3A7C99
9/15/2025 2:48 AM,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon\Userinit,,,"Logon",System-wide,,,,,,,,,,,,
5/27/2036 9:32 AM,"HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon\Userinit","C:\Windows\system32\userinit.exe",enabled,"Logon",System-wide,"Userinit Logon Application","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\userinit.exe",10.0.19041.3636,"C:\Windows\system32\userinit.exe",961093C2AA93542221884B14EC103899,E5A153AF6AB857FC4752A2BB008B435ADD5BF0B8,31A0AD1DDD3D2080ABBE1215EA9AB6841CA81AE2,A035E1804931CBB0CBB1F4F043D335A082F4AFE6B9699CF950BC22496C6CDBCB,33D0F627A62DED9A4CF0D6E2A59AB3777BBECF7D794373B8052D9CC9253A4C74,06A4C8BBCAD2F5A646BCF9B4DFC6CA43
9/15/2025 2:48 AM,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon\VmApplet,,,"Logon",System-wide,,,,,,,,,,,,
1/1/1968 10:18 PM,"HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon\VmApplet","SystemPropertiesPerformance.exe",enabled,"Logon",System-wide,"Change Computer Performance Settings","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\systempropertiesperformance.exe",10.0.19041.1,"SystemPropertiesPerformance.exe",E4FBF7CAB8669C7C9CEF92205D2F2FFC,ADBFA782B7998720FA85678CC85863B961975E28,BB28E635AEA7AB2E8482812CA311EB90E9256A0C,0A762E3B9C32F19326EFC866E00ED100EEB638868C51A5560CB84153F4522BAD,B266318D45A4245556A2E39B763F2F11ECA780969105F6F103E53DD0A492BB30,835402499FB5903791DBBE73881263B5
9/15/2025 2:48 AM,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon\Shell,,,"Logon",System-wide,,,,,,,,,,,,
9/12/1935 8:40 AM,"HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon\Shell","explorer.exe",enabled,"Logon",System-wide,"Windows Explorer","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\explorer.exe",10.0.19041.3758,"explorer.exe",02280F4613E3D8EB6579D79AB7A182CA,F25E92EDC0CAB5E7446A302863802F3879B27BD9,9EA59F69400E4F81CFC60D91A1AB5017B8CFED09,F79B3DD3BB850E1842AEC2F8B538DC865242364CEA33E0AE27D694E616F954BA,81D8EA67D17BF48524C82D576F8DDADDB37A218D0566FD7F0AAB8B8FBD03F193,D9331DE21D79B248BBFDF28F82FE85E1
12/7/2019 2:15 AM,HKLM\SYSTEM\CurrentControlSet\Control\SafeBoot\AlternateShell,,,"Logon",System-wide,,,,,,,,,,,,
9/11/1948 9:35 PM,"HKLM\SYSTEM\CurrentControlSet\Control\SafeBoot\AlternateShell","cmd.exe",enabled,"Logon",System-wide,"Windows Command Processor","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\cmd.exe",10.0.19041.3636,"cmd.exe",CB6CD09F6A25744A8FA6E4B3E4D260C5,E9BE2F86E3A3BFF02D1953AECCF0ED22284596D4,A662119A88584688316DC333BCA671D45B800EF1,833DF04086C2B4C850B87AA6753F96DA30FDF73D868FC8275CD41127AC99A7F0,265B69033CEA7A9F8214A34CD9B17912909AF46C7A47395DD7BB893A24507E59,272245E2988E1E430500B852C4FB5E18
9/15/2025 2:48 AM,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,"Logon",System-wide,,,,,,,,,,,,
9/13/1927 2:41 PM,"HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Run","SecurityHealth",enabled,"Logon",System-wide,"Windows Security notification icon","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\securityhealthsystray.exe",10.0.19041.1,"%windir%\system32\SecurityHealthSystray.exe",783C99AFD4C2AE6950FA5694389D2CFA,D79D21F4D6741F83FB98FDCF8D06FE8C5D78A799,0C18123CF9F366D55403C5670E49B43FAE87CD97,9B83EF83482631EB2FFA3CC77BA766EF12B686F5923809E2FFAEE2E405D97444,570B37A7A3FFDAFCCECCC33CBC1968FEB857B73CA3CB4DFFEDC2E67E9ABD0878,E6B44B525767F585EB30F35172497CB0
6/11/2020 11:17 PM,"HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Run","VMware VM3DService Process",enabled,"Logon",System-wide,"VMware SVGA Helper Service","(Verified) VMware, Inc.","VMware, Inc.","c:\windows\system32\vm3dservice.exe",8.17.1.1,"""C:\Windows\system32\vm3dservice.exe"" -u",75F37918B7B75D7E3962BB3301100793,FB1700A6A9BEEAB4590212063614FE76A40D165C,7F24DA9916C80C48343A6E10FDDE6DFA9EF790D7,B061CAF7DED11D3D31075F9509DAF5C9189AC2A9CEBF36073A5AD83F6B2CFE3C,3B992337EF443A95CC57D84464EB0A24D3AD218F44A76303011752C3C38E4627,01DA88BC2C9B3C690CB94E501EB1381C
8/10/2020 7:16 AM,"HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Run","VMware User Process",enabled,"Logon",System-wide,"VMware Tools Core Service","(Verified) VMware, Inc.","VMware, Inc.","c:\program files\vmware\vmware tools\vmtoolsd.exe",11.1.5.22735,"""C:\Program Files\VMware\VMware Tools\vmtoolsd.exe"" -n vmusr",5408D1900E1D2EE972078C34DFF07755,6EDC008A2252C3D99A70BF3BEDBEB7140CA61BA0,A84D7A7D50E3FB1AB381446883D11FDC65C9E88A,817F273088E5E09E76049615110380D79733F8D1DDC46288701F69D964C6ADD1,7E01C0FB1CFD199CF2DDFE88910D1FAEE39547505CFDEA333079E1B3589E5768,A150310C0B222C3FC78B80203C08DB3B
9/15/2025 4:47 AM,HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Run,,,"Logon",System-wide,,,,,,,,,,,,
6/19/2025 10:04 PM,"HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Run","Everything",enabled,"Logon",System-wide,"Everything","(Verified) voidtools PTY LTD","voidtools","c:\program files (x86)\everything\everything.exe",1.4.1.1028,"""C:\Program Files (x86)\Everything\Everything.exe"" -startup",2D960B20ABAAF83779BFC333541F76B6,E1BD79FCEFF19C4F6B1C9A316FB567D6789E5FE3,05D823FAE9D63EE7BAA157187DDC92A44101089B,BA8B89E5FCE41E7E80CE0C49D6D94799AC7D9CEE76C7A5C7A4C666DF257DD15E,A5119CB17B415660637DFD5B2760A2F7249514679FB99961091F3CC6E21A776B,7573208674510652893809B0317E4EB4
9/16/2025 7:43 AM,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\RunOnce,,,"Logon",System-wide,,,,,,,,,,,,
,"HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\RunOnce","Delete Cached Update Binary",enabled,"Logon",System-wide,"",,"","File not found: del",,"C:\Windows\system32\cmd.exe /q /c del /q ""C:\Program Files\Microsoft OneDrive\Update\OneDriveSetup.exe""",,,,,,
,"HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\RunOnce","Delete Cached Standalone Update Binary",enabled,"Logon",System-wide,"",,"","File not found: del",,"C:\Windows\system32\cmd.exe /q /c del /q ""C:\Program Files\Microsoft OneDrive\StandaloneUpdater\OneDriveSetup.exe""",,,,,,
12/3/2023 7:56 PM,HKLM\SOFTWARE\Microsoft\Active Setup\Installed Components,,,"Logon",System-wide,,,,,,,,,,,,
11/8/1972 8:00 AM,"HKLM\SOFTWARE\Microsoft\Active Setup\Installed Components","Microsoft Windows Media Player",enabled,"Logon",System-wide,"Microsoft Windows Media Player Setup Utility","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\unregmp2.exe",12.0.19041.1,"%SystemRoot%\system32\unregmp2.exe /ShowWMP",A6FC8CE566DEC7C5873CB9D02D7B874E,A30040967F75DF85A1E3927BDCE159B102011A61,9CE4EF41248EBACD3A2A14511B995960178295A8,36C1E12FE484CE7239D8A4B374542F52A10A27E5353D4DD037519EE685391EB7,21F41FEA24DDDC8A32F902AF7B0387A53A745013429D8FD3F5FA6916EADC839D,1DE1DA351E000239456F4F921473BDC8
6/21/2023 6:14 AM,"HKLM\SOFTWARE\Microsoft\Active Setup\Installed Components","Themes Setup",enabled,"Logon",System-wide,"Windows Theme API","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\themeui.dll",10.0.19041.3636,"themeui.dll",ACEBF219C53C11B4EE356D83AFD4039A,D9E82B77AED9DEBC65AD4B83371BBAA5CB28303C,661A7CBE07B5CA9E04DF96F5F6CAEE9D333EFC5C,451B9C003D7D1397C4CFB75D542A499834C0658250A7C1EAE136D050AD53E9D3,CF24F2E6DF7BDD134895802ACBEE6D88A6E2DD9486FE5D84C2B30DDB800D0C76,C44F5C2CA3729A0E7E7FD29F72BE7FA8
11/8/1972 8:00 AM,"HKLM\SOFTWARE\Microsoft\Active Setup\Installed Components","Microsoft Windows Media Player",enabled,"Logon",System-wide,"Microsoft Windows Media Player Setup Utility","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\unregmp2.exe",12.0.19041.1,"%SystemRoot%\system32\unregmp2.exe /FirstLogon",A6FC8CE566DEC7C5873CB9D02D7B874E,A30040967F75DF85A1E3927BDCE159B102011A61,9CE4EF41248EBACD3A2A14511B995960178295A8,36C1E12FE484CE7239D8A4B374542F52A10A27E5353D4DD037519EE685391EB7,21F41FEA24DDDC8A32F902AF7B0387A53A745013429D8FD3F5FA6916EADC839D,1DE1DA351E000239456F4F921473BDC8
1/9/1938 5:36 AM,"HKLM\SOFTWARE\Microsoft\Active Setup\Installed Components","Windows Desktop Update",enabled,"Logon",System-wide,"Windows Shell Common Dll","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\shell32.dll",10.0.19041.3758,"shell32.dll",521917D09B8CB502C36D11278FEAFFFA,80D6B654528E29047D803DB21B18A0C93698EC78,FB7A78CD32F449A87AA29BADAA742C1E1464111F,EBAE84A7DCC4C5C8F0FD53ADAA88F28FF838224A6F5DAF34A6E72060F82D1162,8DE17914FE3D3AF4E550AD92EE46BA8A7F1175F8743BC2FDCC1A348D49E93693,3648A023F5B7A5D59466101DE5AD33EF
5/26/1978 2:29 PM,"HKLM\SOFTWARE\Microsoft\Active Setup\Installed Components","Web Platform Customizations",enabled,"Logon",System-wide,"IE Per-User Initialization Utility","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\ie4uinit.exe",11.0.19041.3636,"C:\Windows\System32\ie4uinit.exe -UserConfig",EED54A1C66C4F9389019F7860DF1C60F,441A123B471F9ED1BDCDC92E324E6D12C76F8FD6,9E069E4FE771830C964BEA5732A6EDEBE7277260,BA70DD94080E24B3345CE189BF4B4B971D6ED67E90A3CABDA3BB86A55698189C,07E1C5E8FDB5051CCA36A7C7580BE6382363B2F32C924960864192808A74A3FB,69BF75B22C2D05C4DEC7CF56001D46F3
10/24/2019 8:45 PM,"HKLM\SOFTWARE\Microsoft\Active Setup\Installed Components","n/a",enabled,"Logon",System-wide,"Microsoft .NET IE SECURITY REGISTRATION","(Verified) Microsoft Corporation","Microsoft Corporation","c:\windows\system32\mscories.dll",2.0.50727.9149,"C:\Windows\System32\Rundll32.exe C:\Windows\System32\mscories.dll,Install",C1737ABDF5B4576AE5B0553FFACAB41D,BA2A3CBDFE2571BE779F96BE894D6EAB0EAF7974,5D36CCDA019260221DBB9AE6DF771F2863025F89,ECA1BF8EFEE52A0191967C00598FF5E05B93DDA21A9C0E9148518962AE71A056,21C16A5ABE6B085965FF810D9874282F21426376E6F4B6CB59BF87BF6DC9322C,AB8FA7A93A14C9EDE0B84EB9ECAFBAC2
9/10/2025 4:48 PM,"HKLM\SOFTWARE\Microsoft\Active Setup\Installed Components","Microsoft Edge",enabled,"Logon",System-wide,"Microsoft Edge Installer","(Verified) Microsoft Corporation","Microsoft Corporation","c:\program files (x86)\microsoft\edge\application\140.0.3485.66\installer\setup.exe",140.0.3485.66,"""C:\Program Files (x86)\Microsoft\Edge\Application\140.0.3485.66\Installer\setup.exe"" --configure-user-settings --verbose-logging --system-level --msedge --channel=stable",91831FCD3BC712D3AD95482CE70524F5,6BD4C9F1A6B2B5AFBF5C5105961F09FFF49D63FB,9AFDC764B4D33B817977A66819A466298DFB5796,A7309F78FC8529C30977DB9C5BE6AD566F9315B75D7057F9E16165AF60A653E3,586E5F5A2BD29D67E3F931E6CFA1DBB9550CCFA0A29105B9C4B46BAE3E270187,FEAAA161935B3C215BB6530DC11DB019
12/3/2023 7:40 PM,HKLM\SOFTWARE\Wow6432Node\Microsoft\Active Setup\Installed Components,,,"Logon",System-wide,,,,,,,,,,,,
10/3/1955 6:34 AM,"HKLM\SOFTWARE\Wow6432Node\Microsoft\Active Setup\Installed Components","Microsoft Windows Media Player",enabled,"Logon",System-wide,"Microsoft Windows Media Player Setup Utility","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\syswow64\unregmp2.exe",12.0.19041.1,"%SystemRoot%\system32\unregmp2.exe /ShowWMP",51629AAAF753C6411D0B7D37620B7A83,D9E3F08BD0B1C7282342CEA0E9D0B52CF7C54764,09F36CEC1068C1548C9DE9645C52C775E7FF2614,539718FBE4934D85B1FBD9BC8E9DB2AD4BA08B1BEEE1E0A247A2D4DC46417ACE,CC883043ADCCFA1DD61B3DA09D89940F3B97A6E74A09AA32D0D339B0553CD728,567DEBB2A156B506ED421C435F1B2E33
10/3/1955 6:34 AM,"HKLM\SOFTWARE\Wow6432Node\Microsoft\Active Setup\Installed Components","Microsoft Windows Media Player",enabled,"Logon",System-wide,"Microsoft Windows Media Player Setup Utility","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\syswow64\unregmp2.exe",12.0.19041.1,"%SystemRoot%\system32\unregmp2.exe /FirstLogon",51629AAAF753C6411D0B7D37620B7A83,D9E3F08BD0B1C7282342CEA0E9D0B52CF7C54764,09F36CEC1068C1548C9DE9645C52C775E7FF2614,539718FBE4934D85B1FBD9BC8E9DB2AD4BA08B1BEEE1E0A247A2D4DC46417ACE,CC883043ADCCFA1DD61B3DA09D89940F3B97A6E74A09AA32D0D339B0553CD728,567DEBB2A156B506ED421C435F1B2E33
10/25/2019 1:48 AM,"HKLM\SOFTWARE\Wow6432Node\Microsoft\Active Setup\Installed Components","n/a",enabled,"Logon",System-wide,"Microsoft .NET IE SECURITY REGISTRATION","(Verified) Microsoft Corporation","Microsoft Corporation","c:\windows\syswow64\mscories.dll",2.0.50727.9149,"C:\Windows\SysWOW64\Rundll32.exe C:\Windows\SysWOW64\mscories.dll,Install",6038DA3B8A976DB115CB0A5B27C2067C,FEC074045CD302849E62ACF112BA5448FB98FCBC,F5A8E4BA651BB3CDACA65360E29994EF2F114D71,19A41227933FB52CEC6C94ACAD5B5ECFB6FF5763AA952952E420A67D19FF4B65,7327EBA030104898782D5754F7250E3A22347BB79B61A2881D6CD331AD41A2EF,08A027E94DD9452BDF5B6AF03B573759
9/15/2025 12:22 PM,HKLM\Software\Microsoft\Windows NT\CurrentVersion\Windows\IconServiceLib,,,"Logon",System-wide,,,,,,,,,,,,
3/14/1957 5:50 AM,"HKLM\Software\Microsoft\Windows NT\CurrentVersion\Windows\IconServiceLib","IconCodecService.dll",enabled,"Logon",System-wide,"Converts a PNG part of the icon to a legacy bmp icon","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\iconcodecservice.dll",10.0.19041.1,"IconCodecService.dll",D4A35B16DE5815AE64A93DD7331F4EBA,A9D083787C69753AF7056B0111B704F73CB9B56E,7B2FF1B43A1A2F6E33352EBF03B1648FBDF2CE26,CB93458392412ED45A2CFCCC2D2E8AAACBBB83D954AB3A0BC6F46DC84C2F9034,839FD82FFD0847723C0198BAED26348B734E1D2ABFFCE517248D50A96919C6DD,BC4916A3897FAE424D0E5B39B694361B
,Task Scheduler,,,"Tasks",System-wide,,,,,,,,,,,,
10/12/1914 1:02 PM,"Task Scheduler","\OneDrive Per-Machine Standalone Update Task",enabled,"Tasks",System-wide,"Standalone Updater","(Verified) Microsoft Corporation","Microsoft Corporation","c:\program files\microsoft onedrive\onedrivestandaloneupdater.exe",25.159.817.3,"""C:\Program Files\Microsoft OneDrive\OneDriveStandaloneUpdater.exe"" ",320E4B2E0F0B527ED12F7CC12A1DF594,7BE8612E948B6CE5F4B594DB72B5942718E9A70B,0B8D78B974172AB774C8ECC66E033C50CCD57600,1D8F4B31CD0062C8793256D473224AD15918AC6EE3BD25C2FC950DE7952352F0,596A71C0A49198C100F1C591C99F5AC0299561FE07C0E0F65FACFFD6720FDA08,71CEA43983A9703E5D101D4C0C0747D5
10/12/1914 1:02 PM,"Task Scheduler","\OneDrive Reporting Task-S-1-5-21-3754918237-525879283-3322420010-1001",enabled,"Tasks",System-wide,"Standalone Updater","(Verified) Microsoft Corporation","Microsoft Corporation","c:\program files\microsoft onedrive\onedrivestandaloneupdater.exe",25.159.817.3,"""C:\Program Files\Microsoft OneDrive\OneDriveStandaloneUpdater.exe"" /reporting",320E4B2E0F0B527ED12F7CC12A1DF594,7BE8612E948B6CE5F4B594DB72B5942718E9A70B,0B8D78B974172AB774C8ECC66E033C50CCD57600,1D8F4B31CD0062C8793256D473224AD15918AC6EE3BD25C2FC950DE7952352F0,596A71C0A49198C100F1C591C99F5AC0299561FE07C0E0F65FACFFD6720FDA08,71CEA43983A9703E5D101D4C0C0747D5
